family_label,method,method_display,n,complete_n,fixed_mask_n,local_clip_t_n,clip_t,clip_target_minus_source,clip_direction_similarity,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,clip_image_source_similarity,dino_source_similarity,bg_dino_source,lpips_full,lpips_outside,bg_lpips,source_l1,inside_l1,outside_l1,bg_l1,source_ssim_luma,bg_ssim_luma,eval_mask_area,dilated_edit_mask_area,bg_mask_area
T4_local_recolor,splitflow_sd3,SplitFlow (SD3),19,19,19,19,0.27297989631953995,0.025500950844664323,0.23347186885381999,0.2316103036466398,0.2718171775341034,0.026924411717214082,0.925717852617565,0.7657329659712943,0.970345675945282,0.21566108888701388,0.10932109426510961,0.10386428011483267,0.06079652434901187,0.09476735874226219,0.044359157842240836,0.04399987565059411,0.7831786524416524,0.8398840176431757,0.3578535381116365,0.38998965213173314,0.6100103478682669
T5_same_color_material,drfs_sd3,DRFS (SD3),56,56,56,56,0.2705788226532085,0.030458504067999975,0.20035665784962475,0.23146541975438595,0.2734572698495218,0.031702582857438495,0.8360922709107399,0.7274047295962062,0.9323416075536183,0.5958110998783793,0.26303682489586727,0.248890998274354,0.17149580629276379,0.22290600277483463,0.11329906177707016,0.11128788275111999,0.465291541238864,0.5651629966284547,0.4883138452257429,0.5165001153945923,0.4834998846054077
T5_same_color_material,fireflow,FireFlow,56,56,56,56,0.30930027631776674,0.059084514155983925,0.2233151755894401,0.2500801190201725,0.30946204545242445,0.05948692001402378,0.7501489807452474,0.4334345994118069,0.9388009064963886,0.3516819053994758,0.1623824132340295,0.13844843804171042,0.07582492008805275,0.09382646464343582,0.05881753101545785,0.058148568496108055,0.7166071274340832,0.787003679467099,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,flowedit_flux,FlowEdit (FLUX),56,56,56,56,0.29639386891254355,0.037039567051189284,0.20288598309603653,0.23209228659314768,0.29690531242106644,0.03763250261545181,0.8257444745727948,0.5217477761741195,0.9408782699278423,0.29814618160682066,0.12644062310989415,0.11743197776377201,0.08039925686482872,0.10349652317485639,0.0593818863521197,0.059288246889731715,0.769153488459911,0.841303384729794,0.4877357142312186,0.526190059525626,0.47380994047437397
T5_same_color_material,flowedit_sd3,FlowEdit (SD3),56,56,56,56,0.3124752010085753,0.06697780638933182,0.2672723285587771,0.2540532635258777,0.3112845343670675,0.06659604688840252,0.7861788815685681,0.5046259404293129,0.974197869854314,0.225630536409361,0.07369348609686963,0.0682812142518482,0.06153594456346972,0.08837518209059324,0.0379217903994556,0.037735587634545355,0.8134249728510211,0.8971451031310218,0.4877357142312186,0.526190059525626,0.47380994047437397
T5_same_color_material,instruct_pix2pix,InstructPix2Pix,56,56,56,56,0.28933072090148926,0.06016863350357328,0.24328567580752342,0.2618310922490699,0.2881287767418793,0.06026476674846241,0.7636069059371948,0.47377036412113477,0.971352756023407,0.2869574287906289,0.12761577153911016,0.10797811327834747,0.09499552197355245,0.11615424257303987,0.07653223583474755,0.07578876888978162,0.6854551506265494,0.7570367636425155,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,ledits_pp,LEDITS++,56,56,56,56,0.2832299055797713,0.07319317252508231,0.24651270965114236,0.2682475687137672,0.2817940531032426,0.07358446983354432,0.7111942480717387,0.2673538931911545,0.9609080372112138,0.298146055745227,0.11580902577510901,0.09947154524603061,0.08932295242058379,0.12134871658469949,0.06135882630145976,0.06113908443200801,0.6824345922879625,0.7846523241272995,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,otrf_enh_sd3,OT-RF enhanced (SD3),56,56,56,56,0.2836600212114198,0.022938029308404242,0.18863666893282374,0.22852621733077935,0.2855872998812369,0.02542486068393503,0.8698683146919522,0.7248930223286152,0.9906497480613845,0.10979985678568482,0.028028279118838588,0.025695247866678983,0.03250946214289537,0.04686360753008297,0.020308986505759612,0.02016650985128113,0.894738918245258,0.9392291786415237,0.4877357142312186,0.526190059525626,0.47380994047437397
T5_same_color_material,reflex,ReFLEx,56,56,56,56,0.31464604128684315,0.06471822543867997,0.2552941394969821,0.2575914167932102,0.313419802912644,0.06482647279543537,0.7748314738273621,0.43957556198750225,0.9516990259289742,0.34565239559326855,0.1412934153340757,0.12950664276390203,0.07995369425043464,0.11377925465681724,0.050606875480817895,0.05015705309675208,0.6546676401631466,0.7363624131040913,0.4877357142312186,0.526190059525626,0.47380994047437397
T5_same_color_material,rf_solver_edit,RF-Solver-Edit,56,56,56,56,0.30317323255751816,0.05340907935585294,0.22049599975746656,0.24428799455719336,0.3031845829848732,0.05453789234161377,0.7696927860379219,0.4865603250717478,0.9565329892294747,0.32030802020537,0.14271677934032465,0.11941382718006414,0.05879662994162312,0.07537419847877962,0.04360336218295353,0.04320174056504454,0.7472370858047298,0.8120989554694721,0.4888878549848284,0.5669323376246861,0.4330676623753139
