family_label,method,method_display,n,complete_n,fixed_mask_n,local_clip_t_n,clip_t,clip_target_minus_source,clip_direction_similarity,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,clip_image_source_similarity,dino_source_similarity,bg_dino_source,lpips_full,lpips_outside,bg_lpips,source_l1,inside_l1,outside_l1,bg_l1,source_ssim_luma,bg_ssim_luma,eval_mask_area,dilated_edit_mask_area,bg_mask_area
T1_attached_accessory,scope_flux_g070,scope_flux_g070,6,6,6,6,0.30513209601243335,0.053582084675629936,0.3397757013638814,0.26340220868587494,0.284817432363828,0.05342436830202738,0.8804457088311514,0.9826519091924032,0.9972006380558014,0.04846854538967212,0.03987577697262168,0.034515666464964546,0.011017493205145001,0.033656465044866,0.009322847550113996,0.008068075714011988,0.9731011604293536,0.982049028078715,0.10808944702148438,0.15178426106770834,0.8482157389322916
T1_attached_accessory,scope_flux_g085,scope_flux_g085,6,6,6,6,0.287135511636734,0.035529717803001404,0.30611393600702286,0.2516038939356804,0.275313064455986,0.037722634772459664,0.8954060773054758,0.9815655748049418,0.9973959426085154,0.04879874984423319,0.04029679764062166,0.034454519084344305,0.011088433675467968,0.033735505770891905,0.009426164285590252,0.008101552181566754,0.9727288024094493,0.981769839922587,0.10808944702148438,0.15178426106770834,0.8482157389322916
T1_attached_accessory,scope_flux_g115,scope_flux_g115,6,6,6,6,0.29363543291886646,0.04368349413077036,0.32499370475610095,0.2641061693429947,0.27933206657568616,0.049797860284646354,0.8921656509240469,0.9810620446999868,0.9973372121651968,0.05022256914526224,0.04134269834806522,0.0358751422415177,0.011095393604288498,0.03423959637681643,0.009350080198297897,0.008039182052016258,0.9725515192064286,0.9819735487302145,0.10808944702148438,0.15178426106770834,0.8482157389322916
T1_attached_accessory,scope_sd3_g070,scope_sd3_g070,6,6,6,6,0.3072198877731959,0.056023562947909035,0.33868629733721417,0.2614757517973582,0.2794777552286784,0.061907013257344566,0.8924278517564138,0.9513416687647501,0.9870419104894003,0.09936248573164146,0.08598313480615616,0.07811370740334193,0.030991782744725544,0.05922577530145645,0.02824457176029682,0.0268871212999026,0.8712288709877747,0.8836927910645803,0.10808944702148438,0.15178426106770834,0.8482157389322916
T1_attached_accessory,scope_sd3_g085,scope_sd3_g085,6,6,6,6,0.3086543083190918,0.0598138173421224,0.3478020305434863,0.25681037207444507,0.27745574216047925,0.06081094344456991,0.881991962591807,0.9426057636737823,0.9832281470298767,0.10443909590442975,0.08986948244273663,0.0813599427541097,0.03190943909188112,0.06162169389426708,0.029044110948840778,0.02763996832072735,0.8663819080357852,0.8801594277222952,0.10808944702148438,0.15178426106770834,0.8482157389322916
T1_attached_accessory,scope_sd3_g115,scope_sd3_g115,6,6,6,6,0.30943510433038074,0.06245521207650503,0.36313139895598096,0.26078443229198456,0.28248287985722226,0.06259368856747945,0.8794335226217905,0.9378038843472799,0.9833102226257324,0.11079586297273636,0.09402340402205785,0.08464333415031433,0.033018254985411964,0.0667544820656379,0.029815474525094032,0.028211265181501705,0.8612548243637529,0.8772774040699005,0.10808944702148438,0.15178426106770834,0.8482157389322916
T1_attached_accessory,splitflow_sd3_g070,splitflow_sd3_g070,6,6,6,6,0.30678771436214447,0.055593445897102356,0.35229481259981793,0.2782585620880127,0.28695299724737805,0.06605210651954015,0.8838492433230082,0.87736048301061,0.9169360895951589,0.16625802839795747,0.13623028621077538,0.13051032274961472,0.05064180741707484,0.10167661930123965,0.04478891845792532,0.04419399860004584,0.8404267093588009,0.8595244089762369,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,splitflow_sd3_g085,splitflow_sd3_g085,6,6,6,6,0.30610798796017963,0.05668632437785467,0.35007279614607495,0.27721477548281354,0.28743163744608563,0.06661267578601837,0.8800915479660034,0.8710758288701376,0.9128186603387197,0.1834260274966558,0.15177783370018005,0.14574363579352698,0.05411501477162043,0.10761004189650218,0.04798114548126856,0.0473451546082894,0.8286223840775472,0.8485963940620422,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,splitflow_sd3_g100,splitflow_sd3_g100,6,6,6,6,0.3076934367418289,0.05802726000547409,0.3459425022204717,0.2763792375723521,0.2870175987482071,0.06670038402080536,0.873470405737559,0.8652442296346029,0.9105343023935953,0.20031781618793806,0.16708292936285338,0.16068590680758157,0.05742529903848966,0.11316165079673131,0.05103531045218309,0.05035145518680414,0.8177408959425206,0.8383979896704356,0.10760879516601562,0.12895568211873373,0.8710443178812662
T1_attached_accessory,splitflow_sd3_g115,splitflow_sd3_g115,6,6,6,6,0.3081924269596736,0.05811090519030889,0.34073610603809357,0.2751026103893916,0.28844402233759564,0.06622090190649033,0.8707023660341898,0.8579098880290985,0.9069844981034597,0.2170692818860213,0.18280762309829393,0.17592299357056618,0.060905346646904945,0.11853970835606258,0.054282793775200844,0.0535368820031484,0.8064152378207442,0.8276253441969553,0.10760879516601562,0.12895568211873373,0.8710443178812662
